date, precipitation
2019-01-31,0.001467741935483871
2019-02-28,0.00046785714285714285
2019-03-31,0.0
2019-04-30,0.00126
2019-05-31,0.0017032258064516128
2019-06-30,0.003163333333333333
2019-07-31,0.003796774193548387
2019-08-31,0.0034612903225806455
2019-09-30,0.00042333333333333334
2019-10-31,0.0016193548387096772
2019-11-30,0.0006633333333333334
2019-12-31,0.0022500000000000003
2020-01-31,0.0
