date, precipitation
2020-01-31,0.00039032258064516126
2020-02-29,0.0010620689655172415
2020-03-31,0.0
2020-04-30,0.0018800000000000002
2020-05-31,0.0011677419354838708
2020-06-30,0.0014413793103448278
2020-07-31,0.0017258064516129032
2020-08-31,0.0018322580645161292
2020-09-30,0.00526
2020-10-31,0.0008161290322580645
2020-11-30,0.0016266666666666665
2020-12-31,0.0008225806451612902
2021-01-31,0.0
